bookID,title,authors,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
32768,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,eng,458,486,20,12-01-85,Arkham House Publishers
36313,Tales,H.P. Lovecraft/Peter Straub,eng,838,2525,174,02-03-05,Library of America
17122,Retrospective  1964-1984,H.R. Giger/Kathi Christen/Adrienne Theimer/Ernst  Fuchs,eng,112,115,4,11-04-97,Morpheus International
41654,Masters of Enterprise: Giants of American Business from John Jacob Astor and J.P. Morgan to Bill Gates and Oprah Winfrey,H.W. Brands,eng,368,101,10,06-07-99,Free Press
33567,In the Pond,Ha Jin,en-GB,160,1252,122,01-03-02,Vintage
33566,The Bridegroom,Ha Jin,eng,225,49,9,10-04-01,Vintage
33561,The Bridegroom,Ha Jin,eng,240,1800,168,09-11-01,Vintage
12807,The Crazed,Ha Jin,eng,336,15,1,10-03-02,Arrow (A Division of Random House Group)
33563,Under the Red Flag,Ha Jin,eng,224,356,28,06-01-98,Steerforth
14729,War Trash,Ha Jin,eng,368,3007,255,05-10-05,Vintage
14731,戰廢品,Ha Jin/季思聰,zho,392,1,0,11-01-05,時報出版
8712,Margaret Atwood: The Handmaid's Tale,Hélène Greven-Borde,fre,108,2122,86,11-01-98,Klincksieck
38892,Mistletoe,Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin,eng,222,541,57,10-01-06,Scholastic Paperbacks
14268,The Atom Station,Halldór Laxness/Magnus Magnusson,en-GB,192,592,52,03-04-04,Vintage Classics
14265,Under the Glacier,Halldór Laxness/Magnus Magnusson,eng,240,1577,181,03-08-05,Vintage
14264,World Light,Halldór Laxness/Magnus Magnusson,eng,624,551,52,10-08-02,Vintage
14266,Paradise Reclaimed,Halldór Laxness/Magnus Magnusson/Jane Smiley,eng,304,447,33,04-02-02,Vintage
45500,La conspiración de los alquimistas,Hania Czajkowski,spa,488,51,4,03-05-05,Debolsillo
23045,Intimacy And Other Stories,Hanif Kureishi,eng,205,46,3,07-09-01,Faber and Faber
23046,The Buddha of Suburbia,Hanif Kureishi,en-US,284,384,25,04-05-00,Faber and Faber
45223,I Never Promised You a Rose Garden,Hannah  Green/Joanne Greenberg,eng,256,2,0,03-01-65,Signet
45220,I Never Promised You a Rose Garden,Hannah  Green/Joanne Greenberg,eng,288,24126,609,11-07-89,Signet
22474,The Origins of Totalitarianism,Hannah Arendt,eng,674,77,11,03-01-04,Schocken Books
23545,Watchmen on the Walls,Hannah Hurnard,eng,184,39,6,03-01-98,B&H Publishing Group
10921,The Collected Songs of Cold Mountain,Hanshan/Red Pine/John Blofeld,eng,320,685,36,06-01-00,Copper Canyon Press
43929,Darkest Fear (Myron Bolitar  #7),Harlan Coben,eng,354,13462,583,11-08-08,Dell
43930,Gone for Good,Harlan Coben,eng,432,35722,1844,03-04-03,Dell Publishing Company
43925,The Final Detail (Myron Bolitar  #6),Harlan Coben,eng,344,157,16,05-01-05,Orion
43932,Drop Shot (Myron Bolitar  #2),Harlan Coben/Martine Leconte,eng,341,20461,981,02-05-96,Dell Publishing Company
41805,I  Robot: The Illustrated Screenplay,Harlan Ellison,eng,288,26,1,05-01-04,iBooks
7375,Lafayette,Harlow Giles Unger,eng,452,660,92,11-01-03,Wiley (TP)
20942,Shakespeare: The Invention of the Human,Harold Bloom,eng,745,3001,182,09-01-99,The Berkley Publishing Group
20944,The American Religion,Harold Bloom,en-GB,305,288,40,10-01-06,Chu Hartley Publishers LLC
20941,The Western Canon: The Books and School of the Ages,Harold Bloom,eng,546,2141,167,09-01-95,Riverhead Books
28721,Cormac McCarthy's All the Pretty Horses,Harold Bloom/Amy Sickels,eng,126,180,10,09-01-03,Chelsea House Publications
41504,Andrew Carnegie and the Rise of Big Business (Library of American Biography Series),Harold C. Livesay,eng,230,28,1,03-01-06,Pearson
34570,Team Yankee,Harold Coyle,en-US,330,8870,131,09-01-88,Berkley
42513,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam),Harold G. Moore/Joseph L. Galloway,eng,535,166,24,02-05-02,HarperTorch
42514,We were Soldiers Once... and young,Harold G. Moore/Joseph L. Galloway,eng,528,153,10,03-01-02,Corgi
2654,To Kill a Mockingbird,Harper Lee,eng,323,10524,898,07-05-05,Harper Perennial Modern Classics
35270,Harpo Speaks!,Harpo Marx/Rowland Barber,eng,482,2006,239,07-01-04,Limelight Editions
31312,The Dance of Anger,Harriet Lerner,eng,239,16897,619,05-03-05,William Morrow & Company
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,eng,255,7368,185,01-01-89,William Morrow Paperbacks
4418,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,en-US,615,9,0,10-06-04,Trafford Publishing
17800,Dance Dance Dance,Haruki Murakami,eng,393,50169,2117,02-07-02,Vintage
17804,Vintage Murakami,Haruki Murakami,eng,182,740,41,01-06-04,Vintage Books USA
11298,A Wild Sheep Chase (The Rat  #3),Haruki Murakami/Alfred Birnbaum,eng,353,68918,3022,04-09-02,Vintage
45310,Hard-Boiled Wonderland and the End of the World,Haruki Murakami/Alfred Birnbaum,eng,400,247,41,09-01-91,Kodansha
9556,The Elephant Vanishes,Haruki Murakami/Alfred Birnbaum/Jay Rubin,eng,327,1299,128,12-01-03,Vintage Books
17803,After Dark,Haruki Murakami/Jay Rubin,eng,191,80308,4506,05-08-07,Knopf Publishing Group
11297,Norwegian Wood,Haruki Murakami/Jay Rubin,eng,296,248676,12203,09-12-00,Vintage Books
45296,Blind Willow  Sleeping Woman,Haruki Murakami/Jay Rubin/Philip Gabriel,eng,362,1162,132,09-01-07,Vintage
10134,Wie ich eines schönen Morgens im April das 100%ige Mädchen sah,Haruki Murakami/Nora Bierich,ger,218,44,2,08-01-98,Rowohlt Tb
4929,Kafka on the Shore,Haruki Murakami/Philip Gabriel,eng,467,225397,12452,01-03-06,Vintage International
17799,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,eng,190,59657,2612,12-01-06,Vintage
9557,Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,eng,229,78434,3464,10-03-02,Vintage
9987,Naokos Lächeln,Haruki Murakami/Ursula Gräfe,ger,416,1254,63,02-01-03,btb
31040,Japan at War:  An Oral History,Haruko Taya Cook/Theodore F. Cook,eng,493,718,87,10-01-93,New Press (NY)
5678,Manliness,Harvey Mansfield,eng,304,177,31,03-11-06,Yale University Press
43555,The Best American Comics 2006,Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carré/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hernández/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jesse Reklaw,eng,293,1502,124,10-01-06,Houghton Mifflin
43554,The Quitter,Harvey Pekar/Dean Haspiel,en-US,104,1318,125,09-06-06,Vertigo
16141,Ego and Hubris: The Michael Malice Story,Harvey Pekar/Gary Dumm,eng,160,390,57,04-11-06,Ballantine Books
43562,American Splendor: Another Day,Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,en-US,136,349,28,04-07-07,Vertigo
15167,She Got Up Off the Couch: And Other Heroic Acts from Mooreland  Indiana,Haven Kimmel,en-US,313,8769,935,02-01-07,Free Press
15174,Something Rising,Haven Kimmel,eng,288,1237,154,04-05-05,Free Press
15170,The Solace Of Leaving Early,Haven Kimmel,en-GB,315,87,15,11-03-03,Flamingo
23734,Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki,fre,144,29,2,06-12-01,Glénat
23720,Nausicaä of the Valley of the Wind  Vol. 4 (Nausicaä of the Valley of the Wind  #4),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,eng,134,1956,38,06-02-04,VIZ Media
34426,Howl's Moving Castle Film Comic  Vol. 1,Hayao Miyazaki/Diana Wynne Jones,eng,176,847,40,08-02-05,VIZ Media LLC
34427,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),Hayao Miyazaki/Diana Wynne Jones,eng,184,1696,86,09-01-05,VIZ Media LLC
23721,Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,eng,159,1776,33,08-10-04,VIZ Media
23724,Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,eng,223,1716,79,09-07-04,VIZ Media
6297,The Art of Howl's Moving Castle,Hayao Miyazaki/Yuji Oniki/Joe Hisaishi,eng,256,2874,76,07-01-05,VIZ Media LLC
30518,Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre,Hazel Rowley,eng,432,108,16,10-04-05,Harper
91,Always Enough: God's Miraculous Provision Among the Poorest Children on Earth,Heidi Baker/Rolland Baker,eng,192,860,53,09-01-03,Chosen Books
19949,Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts,eng,185,191,16,05-09-06,Silhouette
99,The Player's Handbook: The Ultimate Guide on Dating and Relationships,Heidi Fleiss/Libby Keatinge,eng,123,34,8,05-10-04,One Hour Entertainment
4488,Bridget Jones's Guide to Life,Helen Fielding,en-US,64,1104,34,04-01-01,Penguin Books
10165,Anatomy of Love: A Natural History of Mating  Marriage  and Why We Stray,Helen Fisher,en-US,432,501,36,01-03-94,Ballantine Books
29811,Little Pilgrim's Progress: From John Bunyan's Classic,Helen L. Taylor,eng,336,2065,136,02-01-06,Moody Publishers
29820,Little Pilgrim's Progress,Helen L. Taylor/John Bunyan,eng,256,212,20,03-08-89,Moody Publishers
18981,Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,en-US,240,317,19,09-01-99,Stone Bridge Press
19193,Seamus Heaney,Helen Vendler,eng,208,61,10,03-01-00,Harvard University Press
32522,The Art of Shakespeare's Sonnets,Helen Vendler,eng,692,613,25,11-01-99,Belknap Press of Harvard University Press
15058,I'm Telling You Stories: Jeanette Winterson and the Politics of Reading (Postmodern Studies 25),Helena Grice/Tim Woods,eng,136,10,2,01-01-98,Brill/Rodopi
39799,One Step Behind  (Kurt Wallander  #7),Henning Mankell/Ebba Segerberg,eng,450,11885,481,04-03-03,Vintage
39797,The Return of the Dancing Master,Henning Mankell/Laurie Thompson,swe,406,5341,314,02-08-05,Vintage Crime/Black Lizard
39801,The White Lioness (Kurt Wallander  #3),Henning Mankell/Laurie Thompson,eng,576,12367,709,09-04-03,Vintage
3818,Original Sin: Illuminating the Riddle,Henri Blocher,eng,158,64,16,10-02-00,IVP Academic
2520,In the Name of Jesus: Reflections on Christian Leadership,Henri J.M. Nouwen,en-US,120,8228,410,10-01-92,Crossroad
6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,eng,160,7551,498,10-01-02,Crossroad
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,eng,100,8024,317,11-01-94,Darton  Longman & Todd
7231,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,Henri J.M. Nouwen/Michael    Ford,eng,219,122,11,04-01-06,Ave Maria Press
6984,With Open Hands,Henri J.M. Nouwen/Sue Monk Kidd,en-US,125,782,76,04-01-06,Ave Maria Press
1703,Augustine: A Very Short Introduction,Henry Chadwick,eng,144,236,33,06-07-01,Oxford University Press  USA
27039,East and West: The Making of a Rift in the Church from Apostolic Times until the Council of Florence (History of the Christian Church),Henry Chadwick,en-US,316,4,1,05-12-05,OUP Oxford
27038,The Church in Ancient Society: From Galilee to Gregory the Great (History of the Christian Church),Henry Chadwick,en-GB,744,15,1,07-03-03,OUP Oxford
16900,Civil Disobedience and Other Essays,Henry David Thoreau,eng,188,13736,189,01-01-05,Digireads.com
16898,True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,Henry David Thoreau/Barry M. Andrews,eng,304,8,2,10-07-05,Skinner House Books
31204,Tom Jones,Henry Fielding/Doreen Roberts,eng,734,564,48,05-05-92,Wordsworth Editions
16208,The Turn of the Screw/Daisy Miller,Henry James,eng,192,959,55,08-01-54,Laurel
2692,Complete Stories 1892–1898,Henry James/John Hollander/David Bromwich,eng,958,198,7,01-01-96,Library of America
2688,Novels 1901–1902: The Sacred Fount / The Wings of the Dove,Henry James/Leo Bersani,eng,713,27,3,02-02-06,Library of America
20677,Literary Criticism  Vol. 1: Essays on Literature / American Writers / English Writers,Henry James/Leon Edel/Mark Wilson,eng,1504,27,4,12-01-84,Library of America
2687,Novels 1896–1899: The Other House / The Spoils of Poynton / What Maisie Knew / The Awkward Age,Henry James/Myra Jehlen,eng,1035,25,4,03-10-03,Library of America
12954,The Turn of the Screw,Henry James/Peter G. Beidler,eng,386,616,77,11-06-03,Bedford Books
12951,The Turn of the Screw and Other Short Fiction,Henry James/R.W.B. Lewis,eng,527,3083,134,11-01-08,Bantam Classic
38860,Convergence Culture: Where Old and New Media Collide,Henry Jenkins,en-GB,308,3147,118,08-01-06,New York University Press
38070,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,eng,238,24,0,02-11-00,Harper Paperbacks
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,eng,506,7805,251,01-12-94,Grove Press
249,Tropic of Cancer,Henry Miller/Jiří Níl,eng,318,53206,2376,01-06-94,Grove Press
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,eng,217,981,52,02-01-64,New Directions Publishing
39700,Managers Not MBAs: A Hard Look at the Soft Practice of Managing and Management Development,Henry Mintzberg,en-US,464,146,7,08-01-05,Berrett-Koehler Publishers
15613,Billy Budd  Sailor,Herman Melville,eng,160,12599,687,08-01-06,Simon  Schuster
41740,Billy Budd  Sailor,Herman Melville,eng,127,29,0,03-01-99,Turtleback Books
7845,Moby Dick,Herman Melville,eng,536,701,78,01-01-94,Penguin Books/Penguin Popular Classics
2390,Moby-Dick,Herman Melville/Carl F. Hovde,eng,707,1260,207,04-01-03,Barnes  Noble Classics
3738,Typee / Omoo / Mardi,Herman Melville/G. Thomas Tanselle,eng,1333,644,26,05-06-82,Library of America
3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville/Harrison Hayford,eng,1478,348,16,04-01-85,Library of America
15611,Billy Budd  Sailor,Herman Melville/Harrison Hayford/Merton M. Sealts Jr.,eng,230,228,26,09-01-01,University of Chicago Press
7847,Moby-Dick,Herman Melville/Nathaniel Philbrick,en-US,625,1022,165,09-01-01,Penguin Books
3732,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,eng,512,12,3,09-10-04,David R. Godine Publisher
7848,Moby-Dick; or  The Whale,Herman Melville/Rockwell Kent/Elizabeth Hardwick,eng,896,557,87,10-10-00,Modern Library
12036,The Confidence-Man,Herman Melville/Tony Tanner/John Dugdale,eng,361,1876,161,11-11-99,Oxford University Press
3731,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,eng,512,424,13,03-02-04,Harper Perennial Modern Classics
2386,Moby Dick,Herman Melville/William Hootkins,eng,25,67,17,09-01-05,Naxos Audiobooks
42989,The Hope (The Hope and the Glory  #1),Herman Wouk,eng,704,2336,141,06-03-02,Back Bay Books
21484,The Winds of War (The Henry Family  #1),Herman Wouk,eng,896,47239,1251,02-05-02,Back Bay Books
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,eng,1042,29555,680,02-05-02,Back Bay Books
9975,Gertrud,Hermann Hesse,ger,180,134,5,01-01-83,Suhrkamp
24858,Narcisse et Goldmund,Hermann Hesse,fre,251,229,19,01-01-91,Le Livre de Poche
13040,Siddhartha,Hermann Hesse,eng,132,514,40,02-02-93,Turtleback Books
13519,The Journey to the East,Hermann Hesse/Hilda Rosner,eng,128,8071,360,02-01-03,Picador
5957,Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz,eng,288,175,9,06-01-93,Peter Owen Ltd
25905,Beneath the Wheel,Hermann Hesse/Michael E. Roloff,eng,192,8494,289,07-01-03,Picador
16634,The Glass Bead Game,Hermann Hesse/Richard Winston/Clara Winston/Theodore Ziolkowski,eng,558,24967,934,12-06-02,Picador
24863,Demian,Hermann Hesse/Stanley Appelbaum,mul,256,28,3,06-11-02,Dover Publications
18846,Virginia Woolf,Hermione Lee,eng,893,2807,113,10-05-99,Vintage
1363,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,eng,622,227,18,09-01-54,Penguin Classics
1364,The History (Great Minds),Herodotus/Henry Francis Cary,en-US,613,2,0,11-01-92,Prometheus Books
29406,To the Friend who Didn't Save my Life,Hervé Guibert/Linda Cloverdale,eng,240,110,15,01-01-98,Serpent's Tail
29613,Codebreakers' Victory: How the Allied Cryptographers Won World War II,Hervie Haufler,eng,352,45,3,11-04-03,NAL Trade
2473,The Shield. Catalogue of Women. Other Fragments. (Hesiod II),Hesiod/Glenn W. Most,eng,434,33,1,03-01-07,Harvard University Press
16601,Vampire Hunter D Volume 07: Mysterious Journey to the North Sea - Part One,Hideyuki Kikuchi/Yoshitaka Amano,en-US,209,1062,19,05-07-07,Digital Manga Publishing / Dark Horse
25752,Blind Flight,Hilary H. Milton,en-US,122,25,5,12-01-82,Scholastic
25756,Tornado!,Hilary H. Milton,eng,147,10,3,01-01-83,Franklin Watts
18860,The Little Red Lighthouse and the Great Gray Bridge,Hildegarde Hoyt Swift/Lynd Ward,eng,64,2276,101,11-01-03,Houghton Mifflin Company
30232,Little Butterfly  Volume 03,Hinako Takanaga,eng,184,609,6,12-06-06,Digital Manga Publishing
13488,JoJo's Bizarre Adventure  Vol. 4 (Stardust Crusaders  #4),Hirohiko Araki,eng,208,450,8,06-06-06,VIZ Media
13489,JoJo's Bizarre Adventure  Vol. 5 (Stardust Crusaders  #5),Hirohiko Araki,eng,208,363,5,09-05-06,VIZ Media
13487,JoJo's Bizarre Adventure  Vol. 6 (Stardust Crusaders  #6),Hirohiko Araki,eng,208,309,7,12-05-06,VIZ Media
13490,JoJo's Bizarre Adventure  Vol. 7 (Stardust Crusaders  #7),Hirohiko Araki,eng,208,339,5,04-03-07,VIZ Media
13493,JoJo's Bizarre Adventure  Vol. 8 (Stardust Crusaders  #8),Hirohiko Araki,eng,208,303,5,08-07-07,VIZ Media
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,eng,192,111091,1427,05-03-05,VIZ Media LLC
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,eng,192,14923,419,07-05-05,VIZ Media LLC
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,eng,200,10752,294,11-08-05,VIZ Media LLC
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa/Akira Watanabe,eng,200,12885,208,01-10-06,VIZ Media LLC
31992,鋼之鍊金術師 1,Hiromu Arakawa/荒川弘/方郁仁,zho,183,9,1,06-01-04,東立
31998,鋼之鍊金術師 2,Hiromu Arakawa/荒川弘/方郁仁,zho,185,5,0,06-01-04,東立
31995,鋼之鍊金術師 4,Hiromu Arakawa/荒川弘/方郁仁,zho,189,5,0,06-02-04,東立
31997,鋼之鍊金術師 5,Hiromu Arakawa/荒川弘/方郁仁,zho,189,6,0,06-02-04,東立
31993,鋼之鍊金術師 6,Hiromu Arakawa/荒川弘/方郁仁,zho,191,5,0,06-02-04,東立
31999,鋼之鍊金術師 7,Hiromu Arakawa/荒川弘/方郁仁,zho,191,5,0,06-12-04,東立
13741,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),Hiroyuki Morioka,eng,222,135,5,01-01-07,TokyoPop
13743,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Hiroyuki Morioka,eng,203,128,3,05-01-07,TokyoPop
26134,The Coalwood Way: A Memoir  (Coalwood  #2),Homer Hickam,eng,400,1193,103,09-04-01,Island Books
32780,The Iliad,Homer/Andrew Lang,eng,542,64,8,09-01-11,Collector's Library
